title,link,source_feed,published,fetched_at,query
Did HDFC Bank shares really fall 62%? All you need to know - The Economic Times,https://news.google.com/rss/articles/CBMiygFBVV95cUxQMWxNODlwXzluZWM0bEZhb1ZaM1FJTzIwTTBuNVkwVnpOWjdEZTNIU3dBbVJrc3h0dzEwMWNsVnlicEQzRXdvRUpEbkhHUjBaTkplYktkTnJOVmUzTFlYcjB4cThFV3lUVTVVUkpCRC0za2g5ZG9ySFVBLWdkeXhna1duWlVIYk9jelVtek4wVEFwZmhEbXFLWmNUSWE2LXlQUS1jOWZsOUNfMlNYMFgya0tMNXFSWEZ0QkxkbTJBUnE3dGhQNXJHRHZB0gHPAUFVX3lxTE4yVEpUNlNlMXBVMExzZDhGZWVjTFZFeDFkb29KdHlqeV9mWUVGenhjS2pKMGllZFNQQUR4ZUo5SGVOZTlIb2pzWnJlLTNfSWNMSUdQX05NMVZNb1hjcVE3cjhtRUpfeXJvdUFpcFVCZkRidGJjSzQyMjZkX3l1ZnZCeEJZUmk3VXdvOFJVa1RWeEhzTjZkWFhVbzF3ZXczbmlpVjVPMXoxQjE5eUpNdzg3RlQ5SDRXZkNjbGFlcW5hVGNYZmNKY2l3MHYyN1B1QQ?oc=5,https://news.google.com/rss/search?q=HDFC+Bank&hl=en-IN&gl=IN&ceid=IN:en,2025-08-26T07:00:00,2025-09-14T18:20:44.232746,HDFC Bank
"HDFC Bank announces downtime: Check services affected on August 22, 2025 and August 23, 2025 - The Economic Times",https://news.google.com/rss/articles/CBMi9gFBVV95cUxPWXlmTEtNQUtJNjN4aFpBUkNkcGRkY2s5N21Yckg1bS00eG1RSlIxZy1EOFk5Sk1GNzJoaHVaTU9PNVdpTEdYZTRxZjlpQy1JbkxpWVQ3XzdTUVYwWFNsX09Xa1ZCUndIcTJpLTd3dzgtVFQtWnAyNzA3R2JTUk9mcG9UWVpWOHpKVVQwSG1zTlNDZ0ZMZ0Jxc3Q4S0IxSmU0bWR4NmczbEpwNFAzcktTTGhRR0dkekdZMnFac1JGazd6OEk5YlFoaHByVS1iSzd4cXNXYW9vVGpIYkJpU2RhMktJdWNYem1CdXowNEhWdjFNUEJmSmfSAfsBQVVfeXFMTXdDN0ZxdXNXZHB6T210Z3ZERkZjSUR1LUUycUhDYkdia09KbWJJcE1hLUVhT0hPbHpWNXRTZnd2OHAydFNJcktOUVM0c1MwVlZsNnlkUk95MUR1a09md3J3U0taQmxTM3ZrVHBYZ2RhbUF2aFdsNUZLSTJBbmZYVDc5LWJpVS00dUladFdRTU5xYnhPWkRmMzBCVG83am9BcGdoVkNqOE1NeUJuVWxJZXFVZkdMWC1VdTR0ZnF6QmR0bFR6TmpOaUw3d1NHOHBlUzdCaldGcy1XSUtFZVNWdzEybElHN1FoQW14ZGlFVU5MSGxCT01KeTM4OTg?oc=5,https://news.google.com/rss/search?q=HDFC+Bank&hl=en-IN&gl=IN&ceid=IN:en,2025-08-22T07:00:00,2025-09-14T18:20:44.232760,HDFC Bank
"HDFC Bank bonus issue: Reward or a trap? EXPLAINED with the share outlook, income tax rule - Mint",https://news.google.com/rss/articles/CBMi7gFBVV95cUxOQVVidEs0T1pOdS1KNXZRQ2laZUduOUd2eHhnNXVJaWdtWjM3X19LMERnVms0SmlYY2hRcEg4SnBfa1lidE1DTW8wZUpBbU5KeDN6YXNZVGc1cUhYZlFpNTNEMk9URkU3NWppUFg5S1djR0YzWDZ0TEhOOTZjUXJNdEgtemF0NVJEX2Z3cTViSnRZcmE3MVhxblB1cC0xaFB4TDdvQkJuRUZNazZFT3VPcVhFTDVrdXNJVWpMNXpPbmMzOTVLRnhjYnk1VlVjR0Z2cjBiYjJvTGd6Vk5rWFlUQ2w4eVRRc2NFRVNkTnBR0gHzAUFVX3lxTE5fblVTZUlPaGlINVJ1dXVwaHpUYml4MHdwUG9yaXJJaWdjTHBtUFZCenY4WEZROW5aWmlKRWdDTXJaRk5RbldpUVRibF9qSDdpam94TzJlVnpLbHV6TU1uWjNjZ1lEMC1yXy1oLV9TbEFwbDZpNW5FaXFuM1dCRFFRdHRad1ZrcmZNaGk2ZENXcjg3eDlWS2NxVUF0bXY5aGhIWkEwRHUwS3ZweGtQYklCY0l1N2l6U3hLbUlOYm5rdU93cl9hQWpOemtGY2ZUT2MzTnpPbTdGbllpc3ZfZVVtOEY0di1lMmFmZnFNSXBmU1NLUQ?oc=5,https://news.google.com/rss/search?q=HDFC+Bank&hl=en-IN&gl=IN&ceid=IN:en,2025-08-26T07:00:00,2025-09-14T18:20:44.232775,HDFC Bank
HDFC Bank emerges as top choice for global EM funds with record ownership - Business Standard,https://news.google.com/rss/articles/CBMi1gFBVV95cUxQUUVSUlFiM0tBQ29qVUdPMmkwRGtvZlh4ektkTmIzUm9WWksyb3FKN2hpZkdBMmFmUkpROVZQVGg3ZU5pc1Q5NWFBd3RtWjktSlgzR3pzRHhXbUNXU2JaVnN2SzRXSTBGRS0zZjBQcjRJT3ZpVEFPbGZ6SGxvZkM4TWtONkt1N1FiNlFDT3hyZ3ozWDdTX0ZRYXl5Wmd0UGp4dkpTZ3lNanZLS192bG5lUGZVV0xPdzdQOXVvd2lMRGgwTXdUSnBKZ0d5YTY0ak1FNHpzQ0Zn0gHbAUFVX3lxTFB3NkZZd3Q4YXFoRkJId0VIVjVtcUxjVk5NVUN0dW9Gbzdvc2JzWW5ZZjdwU08xZ2RsRUtmTlpzeUxIaHpIbGpvN0t4dWZZc1JXYUhQOFkxSUpxS2NFbEQxaFRfMW83b25veXZhdi0zSTcxcGY3Q3Q2UXo5UEZmMmh1bWkwTGVWeThvMmdDUk9xd3Zvcy1FUzc0OEFsdjQ1MGJSWW91aHVXcGpVR2lBelo2bTZMVkRDYWhNWmtyRkJDWG5VTVQ5Z01JMktqX2s5X29ySkxKamZHNDgxcw?oc=5,https://news.google.com/rss/search?q=HDFC+Bank&hl=en-IN&gl=IN&ceid=IN:en,2025-08-28T07:00:00,2025-09-14T18:20:44.232789,HDFC Bank
HDFC Bank invests in BharatGPT creator CoRover - The Hindu,https://news.google.com/rss/articles/CBMiogFBVV95cUxNSFhqbXN1T09wWDZsUVJfeER1SWJ1ZUxpQko4eGZKd0VuQ3dody05X05Pd3c3YkhMY3Qwb2tsbkJfeTZNeEZlcWhFc0w3ekYyQlhKNDhIQmFxTHAxbFpqcHl5ZlFEZm1jNjJURGlXcnNJSVJlZmVtZERPT2owNWNzX0VaQ2xERTJFUDRJUk1XLUI5dlcxMERXZEI5NldlSm9TQXfSAagBQVVfeXFMTXhTY1lFM2Y3bkdLSVF4Z1NoMHFDWjdwTmtxWTlNcmRhcUtXaF9wS09PRjgxeC05dkVzMGpQWHBXcWhPOERqeWRVcm04a2trVlJpSjA4RmV4MDFNUklRZnBOcmhvQkdLSy1XTjNrbWpVM3B3NW52THo5SkdOWVhTTzh0Tk9BdVZUUXFtUnRwV1RRLXA4TjZCYWhYZWNxNDlOYWduS3NibDhQ?oc=5,https://news.google.com/rss/search?q=HDFC+Bank&hl=en-IN&gl=IN&ceid=IN:en,2025-08-19T07:00:00,2025-09-14T18:20:44.232803,HDFC Bank
HDFC Bank to revise eligibility rules for Imperia customers from October 1 - CNBC TV18,https://news.google.com/rss/articles/CBMiyAFBVV95cUxQVTkwam1PLUw3enlqQU9sLXFzSmROQk1CN3AzUl96akpSZzFFVUUxd0ZTZFU3WmF6Nkk4cDhnRFRZVVpjV2NVVnlDZ1NjSUZkbnNkb050V1E0em14anROZnNodkVnU01UNU5iVl9jb2NqWGNlUnB5NU5ZTUpHQlVPeW5aYTBGQ0FaRkNrWTZFRXFjOXhfbVoyOUhFNFd2dU1vakJRY2xudnRmTlNjVVczUzFOME94V3MyWFYxOHlfUmRycE5NbEdRMdIBzgFBVV95cUxPSFpKbVdicy11N1A3SVpjUHZ0cGJNdVh4eHF3a3R6ZFZVVmVZVXlLYXFuN2JWMkdfdEpReWFzbGdqaHRvaUpMWFJrTWxxZUlRcG5OM19TWGJLYzFTcHVfTVpYT2ZEcE1Bbmtmam5lTjB1bXMwU094S0w0TkFSVHpDa0lsajl5ZnNvVWlacXNqVk9pWUVLNFQwNHdrcVkxQWFOOTY4YW9OU2huek9XNzQ5clMtTm52d2NxZndtNk5sTEFoZ0NsLU02alkxcDRaQQ?oc=5,https://news.google.com/rss/search?q=HDFC+Bank&hl=en-IN&gl=IN&ceid=IN:en,2025-08-26T07:00:00,2025-09-14T18:20:44.232815,HDFC Bank
HDFC Bank shares in focus as stock to trade ex-bonus for 1:1 issue - The Economic Times,https://news.google.com/rss/articles/CBMi1gFBVV95cUxOeXgzSTI3UDFCVkczV2RRQUZuUmZqSjI1aG04UXJmUWNxaHFUVDY2MHpXTTFOelRKLXRjbVZEbEJreDlUM2k3Rm9SdjZyWDZEZW5YRUxjX0JTTWs2SkdBY2w3TDI5SXZvSXgtaG1uWmpTNEc4bl9RM2lSNlZ2c1BadDRESU1nRjEwTVZ0MklxQVVTa01oN1JTUnp6b0FITnVGY1NoWFJOY1NWa1drR2lOb01zYi1xYUlSSDlSdWNLT0xmVUZzSjY1WkdpV1dJd3Fva1lXWWdR0gHbAUFVX3lxTE9ZWXZlZDRxNXdVTXhVWFNGamQ0elhSQ0FHVWZrRUEzT1hvbHNMNWdtQVdrY0NKNW5xLUJXSzVIc2ZNQ3BwaENIXzRRWk5Cd2c5ZmlMRk85aFJiWk9ESjdjQ0dYalRzcEZuREFBX0dpSngyNW1Od2F3OGxXcXZiTnpralEwX1JxQ0F1NEI1b2t2LXlKemRPdWROUUxsd0VHRVBocDNBdlpwVmloYkhRLVdMVVJNalRUcm8zcTltR1k1Uktkb3RvNHlZS1lNemFmdElSMWZhOFY3b2pOZw?oc=5,https://news.google.com/rss/search?q=HDFC+Bank&hl=en-IN&gl=IN&ceid=IN:en,2025-08-26T07:00:00,2025-09-14T18:20:44.232830,HDFC Bank
Bombay High Court quashes magistrate’s notice against HDFC Bank CEO in Lilavati Trust complaint - The Hindu,https://news.google.com/rss/articles/CBMi7wFBVV95cUxPRV81WEllbHNhUTJWZ3FQUWw5aWd2NktLNUthMWJqYkZJcXc5QVpSalVMbDBacUhKbml2cFh4TU16ZnJTS1JLSks1MFpBeHVqUk8wME14YWctXzJnTWo2Rnh1eUVvV3ZLemZGYmU5RFJvZVE5MzVNTGE4UzNDQzBEWVE3anRSbjZueHBCRkVPMl95YndvWm9HbkFlY1k5ZjVDYzlHOURIUTI0Z0NxOEk0UEo0LWZuZFJKVC10RE1nM2VEdElFTHNSaG01VHpyM0hQaklCZ25MNEJ1bEhjeFduOHREV1pMSXpCRkhGMGY2RdIB9gFBVV95cUxPRDR6SjBPNVJWWGZvRFBJbFdGOVotaDN0cWpsb0NwWDdVZi05eWJPSDBNTzA4emlMX1dRRlZ4ZVNyakZhXzZVUHo3dXdiUkpRSlVsV2NRaFFnaVBlMDAwYVcyek5faEl6dWkxd21HNmFkb2E4NU5EVDREbVd6Z3lPODd4WFRvbWdERE1ZUlpBR21XbjhHNFpNQnhYd3R2akt1TVlIS3d1QjF0S0lVMVc0aVdSTUk3MHA0eUdUbE9Rd0E4TnVqWVM0N21kWVdfR2xBMGIzOGYwTzBvenI4YkhMN0xJNmpPVlpLZkJnMHk3Smg5cFZzR0E?oc=5,https://news.google.com/rss/search?q=HDFC+Bank&hl=en-IN&gl=IN&ceid=IN:en,2025-08-18T07:00:00,2025-09-14T18:20:44.232852,HDFC Bank
HDFC Bank bonus issue: Buy shares today to qualify for first-ever 1:1 issue - The Economic Times,https://news.google.com/rss/articles/CBMi4gFBVV95cUxNUFNiWVE5MnZTU1lCaUlMYzlDdmJDMk4ybnVqaG4xTUFIMF9yclo2T29EV0sxaTg3SFM0Mk4yU3M0dzE0a0xzckI0cUIwMVAwck5rTm1vM2ZpUUlHTHA5alZYRTViMG1TZHVSWXktY3NWNGx6S3REVWFxZFAydlgzaWFSRFUwZ2VMSEppRW45eXBwckdadUZpUEZuWE8tbW1GMWI2S3FCUjAzMjUweUhEVnAzUEhzM0J1WThfYVB2cnpfcE03MkJlV29EakpQT0YyeDZ2ajZUcWJzUEViMDN3Mjh30gHnAUFVX3lxTE1Ia2RhbGJuRDE2N2NrYkVQMDItZDJzMDhnR3J2Z2toNzY3V1NjQVJUWUhQaGpSZEFnSVg4MGhXSjhSQlh4cUZwQ2c3VlBrN2h3aTlKT0Vyd0tJLXJtUTdFZ3ZsN2JEcUpIaE81aXFEWUhmZFplZGQ0eVRwTHlReGdadlZvSVZfdzBsdGlzMHdUNS1tdm9Gc25XbEE1RVh0SzktRHlnYmEtRzRzcWVRTjlYUzRycHVuR05CendyMUowbjhOMWFXaWU3dUdyTDdYY3BZUE9STWNPczJCSkR6VXRMc01oNG05QQ?oc=5,https://news.google.com/rss/search?q=HDFC+Bank&hl=en-IN&gl=IN&ceid=IN:en,2025-08-25T07:00:00,2025-09-14T18:20:44.232869,HDFC Bank
HDFC Bank revises Imperia eligibility norms: New TRV rule from October - Business Standard,https://news.google.com/rss/articles/CBMi4gFBVV95cUxPeEI3Q0xrUEI0VUF6RHIxRi1qU3FMWnRmU3Y3Q1E2TDlDT3NvVjRhWGk4NlJoUGVQSFlpOE9Xc1B1SmQtb184M0tTaUpGWU1tN2RVWTk3WE43RFBEd1JzeFNYVzNWUE9kcVVIamt0VDhzYTRfX2k4c0c1YUMxcGN0LXdsNk9OczcxMWZ0QTU4YXc3MHdjWEtyaXR6WXpKbjRzNHJCS09LQmhkSlBKTmV1aXlxVDJRNnJaSUx5X0RDVzEyUURvb2JRckJ6elMxdmhwRVF1SG1ud1ZQZDN1V3hmU1B30gHnAUFVX3lxTE1saEY5Z1R3NUNlLWttVUdLbFQzM0tZRmhWaU56alJFS3lHT0xpUXR3Rk9HUjlIQ3pwSDJrX0tzRnZvRnpINTRra0JBQ3Z0cldjcGx5RzV3U0h5U285OWs5RWJyVjFNYXFoQzU3cWRlSjRmYU9iUkdrUXgyS1BTLXZHRDJCN1lHNVdWZWRjMHhEc1JUeF80a0NGMXlDdTlKcktPZTlLTUh4RjRTMFAwV1JrOTJ5d0xBRTZPV1VGLTRuQVhnUGpTWDVkZzNCZDZpWDlvZUw3alBqVlhidmNUV2s3TXdwTnZuOA?oc=5,https://news.google.com/rss/search?q=HDFC+Bank&hl=en-IN&gl=IN&ceid=IN:en,2025-08-26T07:00:00,2025-09-14T18:20:44.232889,HDFC Bank
"HDFC Bank Services To Face Downtime On This Day, Net Banking, UPI & Transfers To Be Temporarily Unavailable - Free Press Journal",https://news.google.com/rss/articles/CBMi3AFBVV95cUxPanl1UkdzTkhVWWkwdG91MjNwWTB0YkxWWVlFNXhYdFptOEdIRDZ1R3ZHSlBieU9CU2UxYlM5NnZael9IWUVoN3RCb1JUUm9uemxxbFhoVlYtRjdMWDVBYWZrcUp6ZE1ScG8yX1dLT1BBSVFoa21OSElIWnBaZUUwQUo2NURVeDRxQTkyWGtzenNIQUZJOGc2SE1selRXY1RtejE0Q2l6SFNFTXVyQ2NqdHN5bDY2cnd6TkFXODZKdUU4M1dUcUdaWDRwQVd4MFUxN1ZCdzNFTFRRUTIz0gHiAUFVX3lxTFBhYWRaUmpVQVc1bXl1OWpic0VBWmZHTkRpcG9jQ0d1MXhPRkxJYV82b09wMVE4eno2YnUzQU1ULUdrblZjYlRJM3hGbVJXZkZrc3h3SUkwTUdfSjFwcUJPTEwzM0YzeFpuTTBIbmtSUXpYVmxuX2gzaXBOSUZiS2oxTkcxMkEzR0I1Q0FYV2dFY19YUjE5aHo2UTNtQ250VlRReEFHaTBzZUpfeGRQNDBrQ1BKdUYxcEFQNGt5eEtSNlFPbTR1blRvdlVibEwwSmRPV3V0ZXFYWXVaMG4zaUx0RHc?oc=5,https://news.google.com/rss/search?q=HDFC+Bank&hl=en-IN&gl=IN&ceid=IN:en,2025-09-11T12:19:50,2025-09-14T18:20:44.232903,HDFC Bank
HDFC Bank Reduces Lending Rates: Check How Much Your EMIs Will Decrease - NDTV Profit,https://news.google.com/rss/articles/CBMitAFBVV95cUxNUnFTcVNzNVpydUJGam5EZ2F3VXhscWlPTk9wRmtGRjhVWEpDUHJnb0NvTk1odjdIeEpVUWtiQ3RLX2Y0cmJIbUxUZkZMdHg5N1NTbDBaR3NhaFBiMjE0OG4wbnNLZEFpdWV2YVdpTlU4Vk5tTnJDV3pwN0UxRDllR2JxV2x4ZnpIM28tY3A1MXg0QUxpby1LWkZ6YkZYaE1pVkJ0THdHU010cllTQVlyRXJGambSAboBQVVfeXFMTl9heHgzR2pWRjVVeTJsNVpuMG50WnF4QkQ1SndiUXRGVm94YVFuMmxUUlByQ0FsZl9FMzRxOEZUWmVXTlpvbllEb3J3RWd5SDh4S1lHS2xmQmxZSFpFSXpsSHlTMUg2VEpZOVpUVEtVaWh5eWNqMC15Qm90VkdJMXVwdllacVJFdkFSZnVHM0otckJLM20tQ2xialhjMXlfendMdEZPdmtVTTcyVDRNRkd2MlYwcXppZTR3?oc=5,https://news.google.com/rss/search?q=HDFC+Bank&hl=en-IN&gl=IN&ceid=IN:en,2025-09-09T04:43:34,2025-09-14T18:20:44.232918,HDFC Bank
​HDFC Bank Imperia update: New eligibility rule for premium customers​ - The Economic Times,https://news.google.com/rss/articles/CBMi7AFBVV95cUxPTjZWbzhXNWFnU0NNVE02TzJOSEc3QVJQVnVoMThYWThTUk03YUN5cGV5aloyUUhKbTI1a0Q2V3JrM2cySDFLX2lkVE9DeHlBOHI2MGJoTFhJRlNJVnBQTnZwZ2xEc2lOdUM3Zi1ZQ3Z2UW9IV3RRakt0VThGWmh3bnlneXczRmlZZ2wxNEdHRnl5WFBHU0xJUFRJTXlaWnBoR21oM1hUN0czVEZOSU5XbGNrVGpGcGxXQTJWQkNuWm55N2UzVmZBYmtEZ2RVeF9QS3JQUkZnbTJvNGFBMzJLSnJCMmMzdGkxQlBGbw?oc=5,https://news.google.com/rss/search?q=HDFC+Bank&hl=en-IN&gl=IN&ceid=IN:en,2025-08-25T07:00:00,2025-09-14T18:20:44.232930,HDFC Bank
HDFC Bank customers get new option for Imperia programme benefits - The Economic Times,https://news.google.com/rss/articles/CBMiywFBVV95cUxPOFRJeEtOczJXRThEakJhR1Bianlkc0dUd1NJbURHcWZ1N1JTSjgtMExwUF9sQTJ5WmlZek5DUHBYODc3Y3dvTkVfZTBOdVhQVW5pcVNUTzNOTEthUWZUNmlPR01abzcybWJ0UkROTWNDNjl5TzhrMWExTW03YnV6UE1oVi1ER3E0c194dDdxYTdLbm5zVzlESHVvcHNzOVJMWjRPRnUzWUxMUG9GbVR0TTEzaG1Sa1hVNmJfUks5Y2VUSDdubWVkQjVRONIB0AFBVV95cUxPR18wZFZ4MXhkZWNtdnZXNmFZQmRGdGhRMlA5T1AzbVAyVm5JVmd4SW9qRGQxZmtsaTVPYzJ2dkJZTGhuc3ZCaWJtNksyeS14SkplSHVRLW5QcElZQWJXVEpRaG5RQlJyOTdUYVY5QkNhcHlQSExVRDNwR1NPUzVPTlNDZHdOSUpnY1lGNGdQYXRqZHhnckszSGYySi1wN2ZNMG1fY3JRZnhXZGVDMDk2M1R0SzdGY3Bnc2t4RUJqZC0yeEtlTFJtRnhWMU9RZnJJ?oc=5,https://news.google.com/rss/search?q=HDFC+Bank&hl=en-IN&gl=IN&ceid=IN:en,2025-08-19T07:00:00,2025-09-14T18:20:44.232942,HDFC Bank
"Indian banks' dividend payouts may fall by 4.2% in FY26, says S&P - Business Standard",https://news.google.com/rss/articles/CBMitgFBVV95cUxPbVBiSVdGWUVGVW5hd1lSR05XZzNJb2haR1N6VExSRzhjOVBWQnBmVVJlR1B2TGM2SnJRLWY2R3FmWlR5WnQzSUJVMzBOdjBGUWUxZWxRaHZyQ0ZJbEJyUExxaXg4MjF1azV6VHFiT1RxQWhmbU43Y1Byd3U0RmlNMDB2aFkxZlotNzItMk5Nc2doOVJiNk9lSXRSUHhyTzVoNlp4bEF6cEltVWtfUzQ3YTFHLWtOd9IBuwFBVV95cUxPZ0lXYVZmMVJzMG5WVXdhcHcwUktna2lkMkVRVnc3cXl2LWF6WFpHTWlueVB1QTJoMThFa3B3OURIVUVTdmhTNG1HcktiYXY5XzI4ZGk5LUpvN3g4WGRLYmxITWd3aldWWFpJUkJ4SWhiRk1tYURpY1dnVFl6YUJBbWxtMTNPMVJ1eER0TVp0R1p0WG1BNGpGUEZPS2dXLTA0UUJkN0hKbUtualdWb25BVHlGZlFvR21qb01V?oc=5,https://news.google.com/rss/search?q=HDFC+Bank&hl=en-IN&gl=IN&ceid=IN:en,2025-09-11T11:57:47,2025-09-14T18:20:44.232954,HDFC Bank
"After ICICI Bank, bad news for HDFC Bank customers, hikes minimum balance limit to Rs... - India.Com",https://news.google.com/rss/articles/CBMigAJBVV95cUxPZmY2NnJHcUU2a0FRTTgyTWp0OFJKbTZBN3BNRTZoT2NWQWJSbWpoR004NjF2ME5uNFdkVGVUVHNZeHJVdDhHajFvRDF0akZDMklMTDcwWFJkbUdqajc4clFFVWhGR1VyalR2dWgtVl9Db1ZlOUZ3QkhzQnlJQzVsb3ZKc05LVThPREJFNWl0MmdZcGFZYlRWa2hsUkRnSlV2NFVfZ05ZZDhLcUpMMDFCT2U0aGNyWWRJQnlYSE04S0ZmblR4U1k0SFpDV3dId0EwcmVTOHZibFNHR3JEdVMwSGlmanNwazM1azRiZXdSVEtIcm0zU09NTW5CQ0tKb0530gGGAkFVX3lxTE5lVDMzeF8zTW1GbTBvakRVd3dyM3hXT3RzOTJzam12WlFTZXdoV0ppNzNVWUdkcWFFUTFORThGS1FwM1RhczhlalZ4R296ZjVsY1dNSEhYcDR4Y1duMmJOa29tMzh4Uk9yMF9lQ3BUZmJ1X0VHWXpaRkYwWno4anBjZmg3RUZnYWYyZGREak0zTXc0OTIzTkUwb1dEWXpLeVFJSW15aUh3OS00MFVjQ2l6YTRRRG5xNHo3V2tkN184bHh5Um1iVDl1RFpNb2JCVEhNUkQ0cVo2MWJhYmNIWm9mOXhDRlpVWnNrcVdPN29faHBZaXF2eTlUUzdLNlRfQm5uNnNIQ3c?oc=5,https://news.google.com/rss/search?q=HDFC+Bank&hl=en-IN&gl=IN&ceid=IN:en,2025-08-13T07:00:00,2025-09-14T18:20:44.232967,HDFC Bank
"Infosys announces Rs 18,000-crore share buyback: What it means for the IT firm's 26 lakh shareholders - Moneycontrol",https://news.google.com/rss/articles/CBMiggJBVV95cUxOT1lMOEc5R0tzbC1JTDZiV3dFZkJNYW9zWkx2eUFLZHF4M2VVUnhMTW5kNkxUdjBaU3VyUWZ6R1ZPXzVBSVg3ZGxld0V0WUVTS2d1M0JRMkpDRk5uSWJPTVl6SmFOTjNYMW4wT0c3MEpUR3hMSmp2M3QwczZuVldYczdqdHV3SkZReDZ4TTdISmp1OFI0WE94OFJ1c29ydG9HZVRMcFpHVjhrQno1UTZpRkp6SnpzTUNzWm1HWmV0WFJ4UlhiazRxNXdETzFucGhEdk5wT0p2ajY1RHNRTWxOSjIzdDJBbndPT1RwRllHR19VaHV5NlNIalVnM3I0YW1teUHSAYcCQVVfeXFMTnJGYkowT29EVTJrb3ZtTVVBVm1uRFRJYUo4LUF6N3ZPZnZFdDI0WkZYREg2di1vcEliOHB6NGEwT0JhRGh1UlBqanJETTc5clpTX2wteF8wT0dERjhJRVJEVXphaHZtZ3pnMlBfcjVCcWNFNFl0d2dnT2cza1RyTXVhc3JvRDhaeGlhQzJmRmM3QXJQUDRWbUpyZXFRa3czTE5POUtaRmU3MGZxR2pOSHV1emI5MVJjVTlPUE5VOEtHZVVfNzFoSDIyVWFycGNSVjl3QkVTdmJTVHk1SU9qaEtYUWduMjVxekNybk96Q2ZvWk1Gc21vZElRSktuQ0pySGJWM0M2Yjg?oc=5,https://news.google.com/rss/search?q=Infosys&hl=en-IN&gl=IN&ceid=IN:en,2025-09-12T09:29:50,2025-09-14T18:20:45.540979,Infosys
"US HIRE Act: India's TCS, Infosys-led IT sector is nervous as US proposes outsourcing tax | Hindustan Times - Hindustan Times",https://news.google.com/rss/articles/CBMi4AFBVV95cUxQNmtMU0Z5VGk1cDZvcE95VGdDNEJDd3RoVm9zc0Y2dGtxd0Z3RGtQUG5jam0wMmNPMlFWaENzRWsycHFxZkEtQ01oZXBOWWYydmQ0N1B5ZnlLMnktV0xoOXlWcFRpcVZjdjk1ak5NdmxpcUVESjBtSW1YNEpWcXh1NVVYc2drVmVzVTRCRXVCSS1YN0Z6QkRhNGxtTUZLbjZDVTl3Uk9JSlpNejh3VEF4MUstSS1OelJSS2swTTJPX2ZDSjFDTkdVZ21fUnRQeHZoc1UxSG5rVVZzNlN5RGR1ZNIB5gFBVV95cUxOMm9HRjR0RkpWdzNwVzJueHNORUhYNU9zMXBQR1FBSm5jNFJkaEhRbmpIcHNEdzdQbU5mZjZaS0w3RkpGLUR1ekx6SFhCd0pCMjY5eGMxTU0ycWZmSU9xZk9jNVdzU09qZHpxODJFcElER2RoQkwxazVNOS1RREMzc0NROUtZTlE0S1VYd2tPMV9wWk5jcFZvT0NieTNiZkZlZWYyRzd4RGQ4RnNvaTJqSFZTNy1ZRHBqWkQ2NUVkMG1uV2RJRUtTa3E0OVFJZ0VwUzJhS1NDM1RGT1VfbzE3Vmg0MDNoQQ?oc=5,https://news.google.com/rss/search?q=Infosys&hl=en-IN&gl=IN&ceid=IN:en,2025-09-11T09:12:55,2025-09-14T18:20:45.541060,Infosys
Infosys signs 10-year deal with HanesBrands to drive AI-led digital transformation - CNBC TV18,https://news.google.com/rss/articles/CBMixgFBVV95cUxOUzZ5bEYxRktOcUJrWUFKMmhTQl9SakpxRGFIc3ZiVDJmVmtsdEJnSkhmVTZSc1BINzQ4SkRDVVFKYlkyRE5uX0FzclRqdXg5WGZJaUZuS0xnaEFQMkJibFBBMGEzYk1IQlpESzZON1ctczVwaHpxWWRhNWVUdjRZeE5HVElBemtVcmZaOFBFeThmSnJlZ183UVhCTlp3aDBkaFc3dmY1OVdiaVZxNnc1YUdsY2pqTEFOd1hXX1c1N3g4a2J2eGfSAcsBQVVfeXFMUENTcld4a2c4cHc2cVpCaVJTaUZCdVpxUWZMT0VoeXNWWjNkZkFzVndSTHlsc0gyU0ZRaTFoT2RQckJocFNvemFOb014OE1qSnliNkZ3UzM2YV8yc2U4eGZET0lIS092bENmRnRDYjNoeTlneEtVRGdlRUtYWm1IZkRERFZPbDkwMVh2U196Ty0zd1FrT1BwMFhhNXpzVFdxOEhLak10N3RwQ3VJc1JFa0tiYWthTUEtUFlSbEd3VVRLal92Xzk2QVQzcEk?oc=5,https://news.google.com/rss/search?q=Infosys&hl=en-IN&gl=IN&ceid=IN:en,2025-09-11T13:42:21,2025-09-14T18:20:45.541076,Infosys
Buyback Alert: Infosys Stock Falls 1.5% Ahead Of First Share Buyback In 3 Years; 5 Key Points - Goodreturns,https://news.google.com/rss/articles/CBMi0AFBVV95cUxOT0tubWp6OW5WdHo2NEdCaEduZFZ5YXZGR2VXdmhhREkzYzVYV0VVbFpQTC02c21aeWZIX2R6TWpOQllHVmR6SG9tUlZnSlVvdkpYSzk5azI0ak5MNU5QRGZyTFBMNFVKYkpNb2FYQm5GdlpOY0I3MjQ4N19MLVZFOWlPY0Y3MC10THJqeTBvZ2pxd25EbWo0S3RJX09kRTY0blFKbHBpOUZBY3U3RnZtSUlZWi1tYmJhcFU3R1lFWTRfWGdWQkJLVXdBck1iTjNx?oc=5,https://news.google.com/rss/search?q=Infosys&hl=en-IN&gl=IN&ceid=IN:en,2025-09-11T05:00:23,2025-09-14T18:20:45.541091,Infosys
